degradation_version,scenario_id,scenario_family,scenario_tier,scenario_status,seed,score_recomputed,example_type,source_id,site_id,split,origin_year_month,forecast_year_month,rollout_horizon_months,alert_probability_irc,actual_irc,irc_mean,irc_abs_error,predicted_alert_h,actual_irc_alert,probability_bloom_mean,predicted_bloom_alert_h,bloom_h
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_positive,wqp,wqp:21FLSWFD_WQX-23152,test,2024-06,2024-07,1,1.0,0.30925028707562624,0.6397884488105774,0.33053816173495115,True,False,0.18241626794258373,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_positive,wqp,wqp:21SC60WQ_WQX-CW-174,test,2023-04,2023-05,1,1.0,0.46690592986465984,0.524937093257904,0.05803116339324421,True,False,0.09967497291440953,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_positive,wqp,wqp:21SCSANT_WQX-SC-014,test,2023-05,2023-06,1,1.0,0.4779712930194346,0.8540115356445312,0.37604024262509667,True,False,0.6175666691290547,True,
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_positive,wqp,wqp:21SCSANT_WQX-SC-040,test,2023-09,2023-10,1,1.0,0.3699104578369187,0.5926666855812073,0.22275622774428855,True,False,0.13749999999999998,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_positive,wqp,wqp:ALABAMACOUSHATTATRIBE.TX_WQX-TL-008,test,2023-06,2023-07,1,1.0,0.4221944444444443,0.5013970732688904,0.07920262882444606,True,False,0.09283309283309284,False,
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21FLKWAT_WQX-PIN-SAUNDRA-2,test,2023-12,2024-01,1,0.0,0.9786545666028807,0.17987947165966034,0.7987750949432204,False,True,0.021209610604805307,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21FLSFWM_WQX-12888,test,2023-01,2023-02,1,0.0,0.8697746274082151,0.14064374566078186,0.7291308817474332,False,True,0.011228533685601057,False,
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21FLKWAT_WQX-HIL-EAST-1,test,2024-03,2024-04,1,0.0,0.9605805290191474,0.25510290265083313,0.7054776263683142,False,True,0.03217259651778956,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21FLLCPC_WQX-GRIFFINTISH,test,2023-02,2023-03,1,0.0,0.8248678264250149,0.12964989244937897,0.6952179339756359,False,True,0.011228533685601057,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21FLSFWM_WQX-15485,test,2023-10,2023-11,1,0.0,0.8368146404380044,0.14688263833522797,0.6899320021027764,False,True,0.011228533685601057,False,
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21NC03WQ-LLC01,test,2023-08,2023-09,1,0.0,0.7898842592592592,0.11627360433340073,0.6736106549258585,False,True,0.007082152974504249,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,aquamatch_chla,aquamatch_chla:NJDEP_BB-BT06a,test,2023-01,2023-02,1,0.0,0.8333333333333334,0.1673116683959961,0.6660216649373373,False,True,0.011228533685601057,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21NC03WQ-NEU019P,test,2023-08,2023-09,1,0.0,0.8752121212121212,0.23294349014759064,0.6422686310645306,False,True,0.03217259651778956,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21FLCBA_WQX-WAL-DEER-3,test,2023-08,2023-09,1,0.0,0.7373194666666673,0.0999189242720604,0.6374005423946069,False,True,0.005644811115935736,False,
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21FLKWAT_WQX-SAR-LAKE-37-3,test,2023-10,2023-11,1,0.0,0.9444900569363847,0.31497570872306824,0.6295143482133164,False,True,0.03335133675398326,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,aquamatch_chla,aquamatch_chla:21NC03WQ-CPF087B3,test,2023-02,2023-03,1,0.0,0.8333333333333334,0.21542079746723175,0.6179125358661016,False,True,0.03217259651778956,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21NC03WQ-CPF0880A,test,2023-06,2023-07,1,0.0,0.8483414623877996,0.23451709747314453,0.6138243649146551,False,True,0.03217259651778956,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,aquamatch_chla,aquamatch_chla:NJDEP_BB-1403A,test,2023-11,2023-12,1,0.0,0.7685415793318038,0.16819344460964203,0.6003481347221618,False,True,0.021209610604805307,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,aquamatch_chla,aquamatch_chla:21FLCOLL_WQX-BC19,test,2023-03,2023-04,1,0.0,0.8333333333333334,0.2505716383457184,0.582761694987615,False,True,0.03217259651778956,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21FLKWAT_WQX-HIL-WILSON-1,test,2022-12,2023-01,1,0.0,0.7494078049641356,0.17547576129436493,0.5739320436697707,False,True,0.021209610604805307,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,aquamatch_chla,aquamatch_chla:21FLSFWM_WQX-49082,test,2023-09,2023-10,1,0.0,0.7400614630786713,0.1682235151529312,0.57183794792574,False,True,0.021209610604805307,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,aquamatch_chla,aquamatch_chla:WIDNR_WQX-223282,test,2023-08,2023-09,1,0.0,0.8333333333333334,0.262696236371994,0.5706370969613394,False,True,0.03217259651778956,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21FLKWAT_WQX-CHA-L-4-1,test,2024-05,2024-06,1,0.0,0.7962986421178679,0.23203007876873016,0.5642685633491378,False,True,0.03217259651778956,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,aquamatch_chla,aquamatch_chla:WI_MMSD-RI-03,test,2023-01,2023-02,1,0.0,0.8333333333333334,0.26941606402397156,0.5639172693093618,False,True,0.03217259651778956,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21FLSFWM_WQX-12888,test,2023-03,2023-04,1,0.0,0.8877553035380567,0.3280620872974396,0.5596932162406171,False,True,0.03335133675398326,False,
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21DELAWQ_WQX-109091,test,2023-01,2023-03,2,0.0,0.7273746447273659,0.4015901982784271,0.3257844464489388,False,True,0.07723577235772358,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21DELAWQ_WQX-205041,test,2023-02,2023-04,2,0.0,0.7883221074576138,0.3495703935623169,0.4387517138952969,False,True,0.06327800829875518,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLCOLL_WQX-BC19,test,2023-03,2023-05,2,0.0,0.6585770374340746,0.2512039840221405,0.4073730534119341,False,True,0.050833333333333335,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLCOLL_WQX-HALDUP,test,2023-04,2023-06,2,0.0,0.8333333333333334,0.4135289192199707,0.41980441411336267,False,True,0.07723577235772358,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLGTM_WQX-GTMLSNUT,test,2023-01,2023-03,2,0.0,0.5865168526995395,0.22235798835754395,0.3641588643419955,False,True,0.043805428648212845,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLGTM_WQX-GTMLSNUT,test,2023-02,2023-04,2,0.0,0.642335516491977,0.3327232897281647,0.3096122267638123,False,True,0.06327800829875518,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLHILL_WQX-1510,test,2023-01,2023-03,2,0.0,0.7339342287419663,0.24206800758838654,0.4918662211535798,False,True,0.050833333333333335,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLHILL_WQX-181,test,2023-05,2023-07,2,0.0,0.6722340565264258,0.35098397731781006,0.3212500792086157,False,True,0.06327800829875518,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLHILL_WQX-44,test,2023-06,2023-08,2,0.0,0.6485086961037115,0.3319266140460968,0.31658208205761473,False,True,0.06327800829875518,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLKWAT_WQX-BRE-WASHINGT-2,test,2022-12,2023-02,2,0.0,0.6722340565264258,0.17199891805648804,0.5002351384699377,False,True,0.0357355568790947,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLKWAT_WQX-CIT-MAGNO-CKM-1,test,2022-12,2023-02,2,0.0,0.5209278645460537,0.33953341841697693,0.18139444612907674,False,True,0.06327800829875518,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLKWAT_WQX-COL-SB-61-2,test,2023-03,2023-05,2,0.0,0.7797870437772856,0.41700562834739685,0.36278141542988873,False,True,0.07723577235772358,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLKWAT_WQX-HIL-TWIN-2,test,2023-03,2023-05,2,0.0,0.5742836329866862,0.37058886885643005,0.2036947641302561,False,True,0.07062146892655367,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLKWAT_WQX-HIL-TWIN-3,test,2023-04,2023-06,2,0.0,0.5742836329866862,0.4293893575668335,0.14489427541985267,False,True,0.08479412963717896,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLKWAT_WQX-OSC-BUCK-2,test,2022-12,2023-02,2,0.0,0.5063140891744224,0.08795242756605148,0.41836166160837096,False,True,0.019350811485642945,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLKWAT_WQX-PUT-ROWAN-1,test,2023-03,2023-05,2,0.0,0.5063140891744224,0.3154055178165436,0.19090857135787886,False,True,0.05394190871369295,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLLOX_WQX-60,test,2023-06,2023-08,2,0.0,0.5865168526995395,0.35722336173057556,0.2292934909689639,False,True,0.06717081850533808,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLLOX_WQX-72,test,2023-03,2023-05,2,0.0,0.5363722579621717,0.3667566776275635,0.16961558033460822,False,True,0.06717081850533808,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLMANA_WQX-BC1,test,2023-03,2023-05,2,0.0,0.6485086961037115,0.4839452803134918,0.1645634157902197,False,True,0.10369206598586017,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLPBSD_WQX-CB9,test,2023-08,2023-10,2,0.0,0.5667477285317766,0.4000348746776581,0.1667128538541185,False,True,0.07723577235772358,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:21DELAWQ_WQX-205191,test,2023-03,2023-05,2,1.0,0.38328306814481383,0.5991846323013306,0.21590156415651673,True,False,0.17520661157024794,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:21FLCOLL_WQX-CORK@846,test,2023-07,2023-09,2,1.0,0.2213853330156688,0.5020995140075684,0.2807141809918996,True,False,0.11052631578947368,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:21FLCOLL_WQX-EAGLECRK,test,2023-05,2023-07,2,1.0,0.375763929893624,0.6369175910949707,0.2611536612013467,True,False,0.20434782608695654,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:21FLKWAT_WQX-HIL-TWIN-2,test,2023-05,2023-07,2,1.0,0.3403941218224194,0.6168748140335083,0.2764806922110889,True,False,0.17520661157024794,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:21FLLOX_WQX-HGD,test,2023-06,2023-08,2,1.0,0.16666666666666666,0.5609574913978577,0.39429082473119104,True,False,0.15898520084566597,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:21FLMANA_WQX-CH1,test,2023-04,2023-06,2,1.0,0.16666666666666666,0.5105487108230591,0.34388204415639245,True,False,0.11052631578947368,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:21FLSARA_WQX-HWC,test,2023-05,2023-07,2,1.0,0.16666666666666666,0.5242896676063538,0.35762300093968713,True,False,0.12579505300353355,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:21FLSFWM_WQX-18447,test,2023-04,2023-06,2,1.0,0.25016836768693695,0.6950553059577942,0.44488693827085724,True,False,0.2292909211398277,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_positive,wqp,wqp:21FLCBA_WQX-WAL-OYSTER-1,test,2024-02,2024-04,2,1.0,0.4354970475906725,0.5119078159332275,0.07641076834255506,True,False,0.11052631578947368,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_positive,wqp,wqp:21FLKWAT_WQX-BRA-SAMPSON-1,test,2023-03,2023-05,2,1.0,0.4188650547463064,0.6431780457496643,0.2243129910033579,True,False,0.20434782608695654,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_positive,wqp,wqp:21FLKWAT_WQX-HIG-PLACID-4,test,2023-03,2023-05,2,1.0,0.44354308644842394,0.5610669255256653,0.11752383907724134,True,False,0.15898520084566597,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_positive,wqp,wqp:21FLKWAT_WQX-LAK-BAY-1,test,2023-06,2023-08,2,1.0,0.4044735287034493,0.5715819001197815,0.16710837141633217,True,False,0.15898520084566597,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_positive,wqp,wqp:21FLKWAT_WQX-LAK-BAY-2,test,2023-03,2023-05,2,1.0,0.459920467177525,0.6224713325500488,0.16255086537252383,True,False,0.17520661157024794,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_positive,wqp,wqp:21FLKWAT_WQX-LAK-BAY-3,test,2023-03,2023-05,2,1.0,0.49226249164336,0.6220977902412415,0.12983529859788145,True,False,0.17520661157024794,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_positive,wqp,wqp:21NC03WQ-NEU019P,test,2023-10,2023-12,2,1.0,0.47749745605464455,0.6106558442115784,0.13315838815693382,True,False,0.17520661157024794,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_positive,wqp,wqp:21SC60WQ_WQX-CW-174,test,2023-04,2023-06,2,1.0,0.47617966293364916,0.5529019236564636,0.07672226072281446,True,False,0.15898520084566597,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_positive,wqp,wqp:21SC60WQ_WQX-S-022,test,2023-05,2023-07,2,1.0,0.3734045869817104,0.6720653176307678,0.2986607306490574,True,False,0.2119353039598438,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21FLKWAT_WQX-PIN-SAUNDRA-2,test,2023-12,2024-02,2,0.0,0.9895348837209302,0.24376516044139862,0.7457697232795316,False,True,0.050833333333333335,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21FLKWAT_WQX-ORA-FAIRVIEW-4,test,2024-04,2024-06,2,0.0,0.8357833129398461,0.10321924835443497,0.7325640645854111,False,True,0.019350811485642945,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21FLSFWM_WQX-12888,test,2023-01,2023-03,2,0.0,0.9,0.22920264303684235,0.6707973569631577,False,True,0.043805428648212845,False,
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21FLKWAT_WQX-HIL-EAST-1,test,2024-03,2024-05,2,0.0,0.9666666666666667,0.30325600504875183,0.6634106616179148,False,True,0.05394190871369295,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21FLKWAT_WQX-HIL-WILSON-1,test,2022-12,2023-02,2,0.0,0.7974049242907514,0.1749625951051712,0.6224423291855802,False,True,0.0357355568790947,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21FLKWAT_WQX-SAR-LAKE-37-3,test,2023-10,2023-12,2,0.0,0.940791293593145,0.32945355772972107,0.6113377358634239,False,True,0.06327800829875518,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,aquamatch_chla,aquamatch_chla:WIDNR_WQX-123016,test,2023-11,2024-01,2,0.0,0.8333333333333334,0.23298585414886475,0.6003474791844686,False,True,0.043805428648212845,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21NC03WQ-LLC01,test,2023-08,2023-10,2,0.0,0.7601118339524303,0.16021639108657837,0.599895442865852,False,True,0.019350811485642945,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21NC03WQ-NEU019P,test,2023-08,2023-10,2,0.0,0.8274047619047621,0.2636682689189911,0.563736492985771,False,True,0.050833333333333335,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21NC03WQ-LI01,test,2024-03,2024-05,2,0.0,0.8406177952863539,0.2843341827392578,0.5562836125470961,False,True,0.05085479333477602,False,
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21FLSJWM_WQX-44494,test,2022-12,2023-02,2,0.0,0.579848016072419,0.03347219154238701,0.546375824530032,False,True,0.010738255033557046,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21FLKWAT_WQX-CHA-L-4-1,test,2024-05,2024-07,2,0.0,0.8035349531446329,0.26067638397216797,0.5428585691724649,False,True,0.050833333333333335,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21NC03WQ-CPF0880A,test,2023-06,2023-08,2,0.0,0.8448599809063181,0.30639779567718506,0.538462185229133,False,True,0.05394190871369295,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21FLLCPC_WQX-GRIFFINTISH,test,2023-02,2023-04,2,0.0,0.7364831204777985,0.19927184283733368,0.5372112776404648,False,True,0.0357355568790947,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21FLVEMD_WQX-SJ17,test,2024-02,2024-04,2,0.0,0.7854552806848155,0.2516547739505768,0.5338005067342387,False,True,0.050833333333333335,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:USGS-295826095082200,test,2023-08,2023-10,2,0.0,0.8330693363982206,0.3004734516143799,0.5325958847838407,False,True,0.05085479333477602,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,wqp,wqp:21FLKWAT_WQX-COL-SB-61-1,test,2023-02,2023-04,2,0.0,0.9133187874690399,0.3847489356994629,0.528569851769577,False,True,0.07062146892655367,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,aquamatch_chla,aquamatch_chla:WIDNR_WQX-223282,test,2023-08,2023-10,2,0.0,0.8333333333333334,0.3066166043281555,0.5267167290051779,False,True,0.05394190871369295,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,aquamatch_chla,aquamatch_chla:21VASWCB-3-RPP098.81,test,2023-09,2023-11,2,0.0,0.8333333333333334,0.3068443536758423,0.5264889796574911,False,True,0.05394190871369295,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,largest_irc_abs_error,aquamatch_chla,aquamatch_chla:21FLSFWM_WQX-8879,test,2023-01,2023-03,2,0.0,0.664490964956476,0.13917189836502075,0.5253190665914552,False,True,0.019350811485642945,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21DELAWQ_WQX-109091,test,2023-01,2023-04,3,0.0,0.8333333333333334,0.4240477979183197,0.40928553541501367,False,True,0.08451984247197819,False,1.0
