mifal_input_audit_version,mifal_variable,role,adapter_status,panel_columns_expected,panel_columns_found,panel_units,mifal_units,rows,present_rows,missing_rows,coverage_rate,adapter_note,source_id,split,horizon_months
mifal_input_audit_v0,Secchi,minimum_light,direct_observable,mean_secchi_depth_m,mean_secchi_depth_m,m,m,2,1,1,0.5,Secchi depth maps directly to transparency/light availability.,lakebed_us_cse,validation,1
mifal_input_audit_v0,Turb,light_support,direct_observable,mean_turbidity_NTU,mean_turbidity_NTU,NTU,NTU,2,0,2,0.0,Turbidity can support light limitation when Secchi is absent.,lakebed_us_cse,validation,1
mifal_input_audit_v0,DOb,optional_internal_loading,qualified_observable,mean_DO_mgL,mean_DO_mgL,mg/L,mg/L,2,2,0,1.0,Panel DO is not guaranteed to be bottom oxygen; treat as qualified evidence unless depth policy is added.,lakebed_us_cse,validation,1
mifal_input_audit_v0,Chl,minimum_biological_observation,direct_observable,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,2,1,1,0.5,Origin-month Chl-a can assimilate the analysis state before forecasting.,lakebed_us_cse,validation,1
mifal_input_audit_v0,Chl_prev,minimum_biological_memory,constructible_from_origin,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,2,1,1,0.5,First adapter can seed biological memory from origin-month Chl-a; later versions should audit explicit lags.,lakebed_us_cse,validation,1
mifal_input_audit_v0,Wind,minimum_hydrodynamics,unavailable_in_freeze,,,m/s,m/s,2,0,2,0.0,No wind or mixing column is present in the current frozen monthly panel.,lakebed_us_cse,validation,1
mifal_input_audit_v0,Residence,optional_hydrodynamics,unavailable_in_freeze,,,days,days,2,0,2,0.0,No lake-specific residence-time column is present in the current frozen monthly panel.,lakebed_us_cse,validation,1
mifal_input_audit_v0,Flushing,optional_hydrodynamics,unavailable_in_freeze,,,day^-1,day^-1,2,0,2,0.0,No flushing-rate column is present in the current frozen monthly panel.,lakebed_us_cse,validation,1
mifal_input_audit_v0,Strat,optional_hydrodynamics,unavailable_in_freeze,,,"[0,1]","[0,1]",2,0,2,0.0,No stratification index is present in the current frozen monthly panel.,lakebed_us_cse,validation,1
mifal_input_audit_v0,Phyco,optional_biological_proxy,unavailable_in_freeze,,,source-specific,normalized_or_configured,2,0,2,0.0,Phyco signals were reserved for future extension and are not in the current canonical panel.,lakebed_us_cse,validation,1
mifal_input_audit_v0,Sat,optional_spatial_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",2,0,2,0.0,Satellite bloom index is not in the current frozen monthly panel.,lakebed_us_cse,validation,1
mifal_input_audit_v0,Visual,optional_qualitative_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",2,0,2,0.0,Visual bloom reports are not in the current frozen monthly panel.,lakebed_us_cse,validation,1
mifal_input_audit_v0,Rain,optional_runoff,unavailable_in_freeze,,,mm,mm,2,0,2,0.0,Recent precipitation is not in the current frozen monthly panel.,lakebed_us_cse,validation,1
mifal_input_audit_v0,LandLoad,optional_runoff,unavailable_in_freeze,,,"[0,1]","[0,1]",2,0,2,0.0,Land-load/runoff pressure is not in the current frozen monthly panel.,lakebed_us_cse,validation,1
mifal_input_audit_v0,Tw,minimum_temperature,direct_observable,mean_temperature_C,mean_temperature_C,deg C,deg C,6,6,0,1.0,Origin-month water temperature maps directly to MIFAL water temperature.,lakebed_us_cse,validation,2
mifal_input_audit_v0,TP,minimum_nutrients,direct_observable,mean_TP_ugL,mean_TP_ugL,ug/L,ug/L,6,6,0,1.0,Total phosphorus maps directly to MIFAL TP.,lakebed_us_cse,validation,2
mifal_input_audit_v0,TN,optional_nutrients,unit_transform_observable,mean_TN_ugL,mean_TN_ugL,ug/L,mg/L,6,5,1,0.8333333333333334,Adapter must divide by 1000 before passing TN to MIFAL.,lakebed_us_cse,validation,2
mifal_input_audit_v0,Secchi,minimum_light,direct_observable,mean_secchi_depth_m,mean_secchi_depth_m,m,m,6,4,2,0.6666666666666666,Secchi depth maps directly to transparency/light availability.,lakebed_us_cse,validation,2
mifal_input_audit_v0,Turb,light_support,direct_observable,mean_turbidity_NTU,mean_turbidity_NTU,NTU,NTU,6,0,6,0.0,Turbidity can support light limitation when Secchi is absent.,lakebed_us_cse,validation,2
mifal_input_audit_v0,DOb,optional_internal_loading,qualified_observable,mean_DO_mgL,mean_DO_mgL,mg/L,mg/L,6,6,0,1.0,Panel DO is not guaranteed to be bottom oxygen; treat as qualified evidence unless depth policy is added.,lakebed_us_cse,validation,2
mifal_input_audit_v0,Chl,minimum_biological_observation,direct_observable,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,6,4,2,0.6666666666666666,Origin-month Chl-a can assimilate the analysis state before forecasting.,lakebed_us_cse,validation,2
mifal_input_audit_v0,Chl_prev,minimum_biological_memory,constructible_from_origin,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,6,4,2,0.6666666666666666,First adapter can seed biological memory from origin-month Chl-a; later versions should audit explicit lags.,lakebed_us_cse,validation,2
mifal_input_audit_v0,Wind,minimum_hydrodynamics,unavailable_in_freeze,,,m/s,m/s,6,0,6,0.0,No wind or mixing column is present in the current frozen monthly panel.,lakebed_us_cse,validation,2
mifal_input_audit_v0,Residence,optional_hydrodynamics,unavailable_in_freeze,,,days,days,6,0,6,0.0,No lake-specific residence-time column is present in the current frozen monthly panel.,lakebed_us_cse,validation,2
mifal_input_audit_v0,Flushing,optional_hydrodynamics,unavailable_in_freeze,,,day^-1,day^-1,6,0,6,0.0,No flushing-rate column is present in the current frozen monthly panel.,lakebed_us_cse,validation,2
mifal_input_audit_v0,Strat,optional_hydrodynamics,unavailable_in_freeze,,,"[0,1]","[0,1]",6,0,6,0.0,No stratification index is present in the current frozen monthly panel.,lakebed_us_cse,validation,2
mifal_input_audit_v0,Phyco,optional_biological_proxy,unavailable_in_freeze,,,source-specific,normalized_or_configured,6,0,6,0.0,Phyco signals were reserved for future extension and are not in the current canonical panel.,lakebed_us_cse,validation,2
mifal_input_audit_v0,Sat,optional_spatial_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",6,0,6,0.0,Satellite bloom index is not in the current frozen monthly panel.,lakebed_us_cse,validation,2
mifal_input_audit_v0,Visual,optional_qualitative_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",6,0,6,0.0,Visual bloom reports are not in the current frozen monthly panel.,lakebed_us_cse,validation,2
mifal_input_audit_v0,Rain,optional_runoff,unavailable_in_freeze,,,mm,mm,6,0,6,0.0,Recent precipitation is not in the current frozen monthly panel.,lakebed_us_cse,validation,2
mifal_input_audit_v0,LandLoad,optional_runoff,unavailable_in_freeze,,,"[0,1]","[0,1]",6,0,6,0.0,Land-load/runoff pressure is not in the current frozen monthly panel.,lakebed_us_cse,validation,2
mifal_input_audit_v0,Tw,minimum_temperature,direct_observable,mean_temperature_C,mean_temperature_C,deg C,deg C,5,5,0,1.0,Origin-month water temperature maps directly to MIFAL water temperature.,lakebed_us_cse,validation,3
mifal_input_audit_v0,TP,minimum_nutrients,direct_observable,mean_TP_ugL,mean_TP_ugL,ug/L,ug/L,5,5,0,1.0,Total phosphorus maps directly to MIFAL TP.,lakebed_us_cse,validation,3
mifal_input_audit_v0,TN,optional_nutrients,unit_transform_observable,mean_TN_ugL,mean_TN_ugL,ug/L,mg/L,5,5,0,1.0,Adapter must divide by 1000 before passing TN to MIFAL.,lakebed_us_cse,validation,3
mifal_input_audit_v0,Secchi,minimum_light,direct_observable,mean_secchi_depth_m,mean_secchi_depth_m,m,m,5,4,1,0.8,Secchi depth maps directly to transparency/light availability.,lakebed_us_cse,validation,3
mifal_input_audit_v0,Turb,light_support,direct_observable,mean_turbidity_NTU,mean_turbidity_NTU,NTU,NTU,5,0,5,0.0,Turbidity can support light limitation when Secchi is absent.,lakebed_us_cse,validation,3
mifal_input_audit_v0,DOb,optional_internal_loading,qualified_observable,mean_DO_mgL,mean_DO_mgL,mg/L,mg/L,5,5,0,1.0,Panel DO is not guaranteed to be bottom oxygen; treat as qualified evidence unless depth policy is added.,lakebed_us_cse,validation,3
mifal_input_audit_v0,Chl,minimum_biological_observation,direct_observable,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,5,4,1,0.8,Origin-month Chl-a can assimilate the analysis state before forecasting.,lakebed_us_cse,validation,3
mifal_input_audit_v0,Chl_prev,minimum_biological_memory,constructible_from_origin,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,5,4,1,0.8,First adapter can seed biological memory from origin-month Chl-a; later versions should audit explicit lags.,lakebed_us_cse,validation,3
mifal_input_audit_v0,Wind,minimum_hydrodynamics,unavailable_in_freeze,,,m/s,m/s,5,0,5,0.0,No wind or mixing column is present in the current frozen monthly panel.,lakebed_us_cse,validation,3
mifal_input_audit_v0,Residence,optional_hydrodynamics,unavailable_in_freeze,,,days,days,5,0,5,0.0,No lake-specific residence-time column is present in the current frozen monthly panel.,lakebed_us_cse,validation,3
mifal_input_audit_v0,Flushing,optional_hydrodynamics,unavailable_in_freeze,,,day^-1,day^-1,5,0,5,0.0,No flushing-rate column is present in the current frozen monthly panel.,lakebed_us_cse,validation,3
mifal_input_audit_v0,Strat,optional_hydrodynamics,unavailable_in_freeze,,,"[0,1]","[0,1]",5,0,5,0.0,No stratification index is present in the current frozen monthly panel.,lakebed_us_cse,validation,3
mifal_input_audit_v0,Phyco,optional_biological_proxy,unavailable_in_freeze,,,source-specific,normalized_or_configured,5,0,5,0.0,Phyco signals were reserved for future extension and are not in the current canonical panel.,lakebed_us_cse,validation,3
mifal_input_audit_v0,Sat,optional_spatial_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",5,0,5,0.0,Satellite bloom index is not in the current frozen monthly panel.,lakebed_us_cse,validation,3
mifal_input_audit_v0,Visual,optional_qualitative_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",5,0,5,0.0,Visual bloom reports are not in the current frozen monthly panel.,lakebed_us_cse,validation,3
mifal_input_audit_v0,Rain,optional_runoff,unavailable_in_freeze,,,mm,mm,5,0,5,0.0,Recent precipitation is not in the current frozen monthly panel.,lakebed_us_cse,validation,3
mifal_input_audit_v0,LandLoad,optional_runoff,unavailable_in_freeze,,,"[0,1]","[0,1]",5,0,5,0.0,Land-load/runoff pressure is not in the current frozen monthly panel.,lakebed_us_cse,validation,3
mifal_input_audit_v0,Tw,minimum_temperature,direct_observable,mean_temperature_C,mean_temperature_C,deg C,deg C,903,505,398,0.5592469545957918,Origin-month water temperature maps directly to MIFAL water temperature.,wqp,test,1
mifal_input_audit_v0,TP,minimum_nutrients,direct_observable,mean_TP_ugL,mean_TP_ugL,ug/L,ug/L,903,785,118,0.8693244739756367,Total phosphorus maps directly to MIFAL TP.,wqp,test,1
mifal_input_audit_v0,TN,optional_nutrients,unit_transform_observable,mean_TN_ugL,mean_TN_ugL,ug/L,mg/L,903,435,468,0.48172757475083056,Adapter must divide by 1000 before passing TN to MIFAL.,wqp,test,1
mifal_input_audit_v0,Secchi,minimum_light,direct_observable,mean_secchi_depth_m,mean_secchi_depth_m,m,m,903,775,128,0.858250276854928,Secchi depth maps directly to transparency/light availability.,wqp,test,1
mifal_input_audit_v0,Turb,light_support,direct_observable,mean_turbidity_NTU,mean_turbidity_NTU,NTU,NTU,903,250,653,0.2768549280177187,Turbidity can support light limitation when Secchi is absent.,wqp,test,1
mifal_input_audit_v0,DOb,optional_internal_loading,qualified_observable,mean_DO_mgL,mean_DO_mgL,mg/L,mg/L,903,417,486,0.46179401993355484,Panel DO is not guaranteed to be bottom oxygen; treat as qualified evidence unless depth policy is added.,wqp,test,1
mifal_input_audit_v0,Chl,minimum_biological_observation,direct_observable,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,903,830,73,0.9191583610188261,Origin-month Chl-a can assimilate the analysis state before forecasting.,wqp,test,1
mifal_input_audit_v0,Chl_prev,minimum_biological_memory,constructible_from_origin,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,903,830,73,0.9191583610188261,First adapter can seed biological memory from origin-month Chl-a; later versions should audit explicit lags.,wqp,test,1
mifal_input_audit_v0,Wind,minimum_hydrodynamics,unavailable_in_freeze,,,m/s,m/s,903,0,903,0.0,No wind or mixing column is present in the current frozen monthly panel.,wqp,test,1
mifal_input_audit_v0,Residence,optional_hydrodynamics,unavailable_in_freeze,,,days,days,903,0,903,0.0,No lake-specific residence-time column is present in the current frozen monthly panel.,wqp,test,1
mifal_input_audit_v0,Flushing,optional_hydrodynamics,unavailable_in_freeze,,,day^-1,day^-1,903,0,903,0.0,No flushing-rate column is present in the current frozen monthly panel.,wqp,test,1
mifal_input_audit_v0,Strat,optional_hydrodynamics,unavailable_in_freeze,,,"[0,1]","[0,1]",903,0,903,0.0,No stratification index is present in the current frozen monthly panel.,wqp,test,1
mifal_input_audit_v0,Phyco,optional_biological_proxy,unavailable_in_freeze,,,source-specific,normalized_or_configured,903,0,903,0.0,Phyco signals were reserved for future extension and are not in the current canonical panel.,wqp,test,1
mifal_input_audit_v0,Sat,optional_spatial_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",903,0,903,0.0,Satellite bloom index is not in the current frozen monthly panel.,wqp,test,1
mifal_input_audit_v0,Visual,optional_qualitative_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",903,0,903,0.0,Visual bloom reports are not in the current frozen monthly panel.,wqp,test,1
mifal_input_audit_v0,Rain,optional_runoff,unavailable_in_freeze,,,mm,mm,903,0,903,0.0,Recent precipitation is not in the current frozen monthly panel.,wqp,test,1
mifal_input_audit_v0,LandLoad,optional_runoff,unavailable_in_freeze,,,"[0,1]","[0,1]",903,0,903,0.0,Land-load/runoff pressure is not in the current frozen monthly panel.,wqp,test,1
mifal_input_audit_v0,Tw,minimum_temperature,direct_observable,mean_temperature_C,mean_temperature_C,deg C,deg C,898,499,399,0.5556792873051225,Origin-month water temperature maps directly to MIFAL water temperature.,wqp,test,2
mifal_input_audit_v0,TP,minimum_nutrients,direct_observable,mean_TP_ugL,mean_TP_ugL,ug/L,ug/L,898,782,116,0.8708240534521158,Total phosphorus maps directly to MIFAL TP.,wqp,test,2
mifal_input_audit_v0,TN,optional_nutrients,unit_transform_observable,mean_TN_ugL,mean_TN_ugL,ug/L,mg/L,898,452,446,0.5033407572383074,Adapter must divide by 1000 before passing TN to MIFAL.,wqp,test,2
mifal_input_audit_v0,Secchi,minimum_light,direct_observable,mean_secchi_depth_m,mean_secchi_depth_m,m,m,898,771,127,0.8585746102449888,Secchi depth maps directly to transparency/light availability.,wqp,test,2
mifal_input_audit_v0,Turb,light_support,direct_observable,mean_turbidity_NTU,mean_turbidity_NTU,NTU,NTU,898,298,600,0.33184855233853006,Turbidity can support light limitation when Secchi is absent.,wqp,test,2
mifal_input_audit_v0,DOb,optional_internal_loading,qualified_observable,mean_DO_mgL,mean_DO_mgL,mg/L,mg/L,898,422,476,0.46993318485523383,Panel DO is not guaranteed to be bottom oxygen; treat as qualified evidence unless depth policy is added.,wqp,test,2
mifal_input_audit_v0,Chl,minimum_biological_observation,direct_observable,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,898,825,73,0.9187082405345212,Origin-month Chl-a can assimilate the analysis state before forecasting.,wqp,test,2
mifal_input_audit_v0,Chl_prev,minimum_biological_memory,constructible_from_origin,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,898,825,73,0.9187082405345212,First adapter can seed biological memory from origin-month Chl-a; later versions should audit explicit lags.,wqp,test,2
mifal_input_audit_v0,Wind,minimum_hydrodynamics,unavailable_in_freeze,,,m/s,m/s,898,0,898,0.0,No wind or mixing column is present in the current frozen monthly panel.,wqp,test,2
mifal_input_audit_v0,Residence,optional_hydrodynamics,unavailable_in_freeze,,,days,days,898,0,898,0.0,No lake-specific residence-time column is present in the current frozen monthly panel.,wqp,test,2
mifal_input_audit_v0,Flushing,optional_hydrodynamics,unavailable_in_freeze,,,day^-1,day^-1,898,0,898,0.0,No flushing-rate column is present in the current frozen monthly panel.,wqp,test,2
mifal_input_audit_v0,Strat,optional_hydrodynamics,unavailable_in_freeze,,,"[0,1]","[0,1]",898,0,898,0.0,No stratification index is present in the current frozen monthly panel.,wqp,test,2
mifal_input_audit_v0,Phyco,optional_biological_proxy,unavailable_in_freeze,,,source-specific,normalized_or_configured,898,0,898,0.0,Phyco signals were reserved for future extension and are not in the current canonical panel.,wqp,test,2
mifal_input_audit_v0,Sat,optional_spatial_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",898,0,898,0.0,Satellite bloom index is not in the current frozen monthly panel.,wqp,test,2
mifal_input_audit_v0,Visual,optional_qualitative_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",898,0,898,0.0,Visual bloom reports are not in the current frozen monthly panel.,wqp,test,2
mifal_input_audit_v0,Rain,optional_runoff,unavailable_in_freeze,,,mm,mm,898,0,898,0.0,Recent precipitation is not in the current frozen monthly panel.,wqp,test,2
mifal_input_audit_v0,LandLoad,optional_runoff,unavailable_in_freeze,,,"[0,1]","[0,1]",898,0,898,0.0,Land-load/runoff pressure is not in the current frozen monthly panel.,wqp,test,2
mifal_input_audit_v0,Tw,minimum_temperature,direct_observable,mean_temperature_C,mean_temperature_C,deg C,deg C,853,454,399,0.5322391559202814,Origin-month water temperature maps directly to MIFAL water temperature.,wqp,test,3
mifal_input_audit_v0,TP,minimum_nutrients,direct_observable,mean_TP_ugL,mean_TP_ugL,ug/L,ug/L,853,760,93,0.8909730363423212,Total phosphorus maps directly to MIFAL TP.,wqp,test,3
mifal_input_audit_v0,TN,optional_nutrients,unit_transform_observable,mean_TN_ugL,mean_TN_ugL,ug/L,mg/L,853,461,392,0.5404454865181711,Adapter must divide by 1000 before passing TN to MIFAL.,wqp,test,3
mifal_input_audit_v0,Secchi,minimum_light,direct_observable,mean_secchi_depth_m,mean_secchi_depth_m,m,m,853,745,108,0.8733880422039859,Secchi depth maps directly to transparency/light availability.,wqp,test,3
mifal_input_audit_v0,Turb,light_support,direct_observable,mean_turbidity_NTU,mean_turbidity_NTU,NTU,NTU,853,326,527,0.3821805392731536,Turbidity can support light limitation when Secchi is absent.,wqp,test,3
mifal_input_audit_v0,DOb,optional_internal_loading,qualified_observable,mean_DO_mgL,mean_DO_mgL,mg/L,mg/L,853,414,439,0.48534583821805394,Panel DO is not guaranteed to be bottom oxygen; treat as qualified evidence unless depth policy is added.,wqp,test,3
mifal_input_audit_v0,Chl,minimum_biological_observation,direct_observable,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,853,777,76,0.9109026963657679,Origin-month Chl-a can assimilate the analysis state before forecasting.,wqp,test,3
mifal_input_audit_v0,Chl_prev,minimum_biological_memory,constructible_from_origin,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,853,777,76,0.9109026963657679,First adapter can seed biological memory from origin-month Chl-a; later versions should audit explicit lags.,wqp,test,3
mifal_input_audit_v0,Wind,minimum_hydrodynamics,unavailable_in_freeze,,,m/s,m/s,853,0,853,0.0,No wind or mixing column is present in the current frozen monthly panel.,wqp,test,3
mifal_input_audit_v0,Residence,optional_hydrodynamics,unavailable_in_freeze,,,days,days,853,0,853,0.0,No lake-specific residence-time column is present in the current frozen monthly panel.,wqp,test,3
mifal_input_audit_v0,Flushing,optional_hydrodynamics,unavailable_in_freeze,,,day^-1,day^-1,853,0,853,0.0,No flushing-rate column is present in the current frozen monthly panel.,wqp,test,3
mifal_input_audit_v0,Strat,optional_hydrodynamics,unavailable_in_freeze,,,"[0,1]","[0,1]",853,0,853,0.0,No stratification index is present in the current frozen monthly panel.,wqp,test,3
mifal_input_audit_v0,Phyco,optional_biological_proxy,unavailable_in_freeze,,,source-specific,normalized_or_configured,853,0,853,0.0,Phyco signals were reserved for future extension and are not in the current canonical panel.,wqp,test,3
mifal_input_audit_v0,Sat,optional_spatial_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",853,0,853,0.0,Satellite bloom index is not in the current frozen monthly panel.,wqp,test,3
mifal_input_audit_v0,Visual,optional_qualitative_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",853,0,853,0.0,Visual bloom reports are not in the current frozen monthly panel.,wqp,test,3
mifal_input_audit_v0,Rain,optional_runoff,unavailable_in_freeze,,,mm,mm,853,0,853,0.0,Recent precipitation is not in the current frozen monthly panel.,wqp,test,3
mifal_input_audit_v0,LandLoad,optional_runoff,unavailable_in_freeze,,,"[0,1]","[0,1]",853,0,853,0.0,Land-load/runoff pressure is not in the current frozen monthly panel.,wqp,test,3
mifal_input_audit_v0,Tw,minimum_temperature,direct_observable,mean_temperature_C,mean_temperature_C,deg C,deg C,618,314,304,0.5080906148867314,Origin-month water temperature maps directly to MIFAL water temperature.,wqp,train,1
mifal_input_audit_v0,TP,minimum_nutrients,direct_observable,mean_TP_ugL,mean_TP_ugL,ug/L,ug/L,618,267,351,0.4320388349514563,Total phosphorus maps directly to MIFAL TP.,wqp,train,1
mifal_input_audit_v0,TN,optional_nutrients,unit_transform_observable,mean_TN_ugL,mean_TN_ugL,ug/L,mg/L,618,68,550,0.11003236245954692,Adapter must divide by 1000 before passing TN to MIFAL.,wqp,train,1
mifal_input_audit_v0,Secchi,minimum_light,direct_observable,mean_secchi_depth_m,mean_secchi_depth_m,m,m,618,504,114,0.8155339805825242,Secchi depth maps directly to transparency/light availability.,wqp,train,1
mifal_input_audit_v0,Turb,light_support,direct_observable,mean_turbidity_NTU,mean_turbidity_NTU,NTU,NTU,618,129,489,0.2087378640776699,Turbidity can support light limitation when Secchi is absent.,wqp,train,1
mifal_input_audit_v0,DOb,optional_internal_loading,qualified_observable,mean_DO_mgL,mean_DO_mgL,mg/L,mg/L,618,260,358,0.42071197411003236,Panel DO is not guaranteed to be bottom oxygen; treat as qualified evidence unless depth policy is added.,wqp,train,1
mifal_input_audit_v0,Chl,minimum_biological_observation,direct_observable,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,618,578,40,0.9352750809061489,Origin-month Chl-a can assimilate the analysis state before forecasting.,wqp,train,1
mifal_input_audit_v0,Chl_prev,minimum_biological_memory,constructible_from_origin,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,618,578,40,0.9352750809061489,First adapter can seed biological memory from origin-month Chl-a; later versions should audit explicit lags.,wqp,train,1
mifal_input_audit_v0,Wind,minimum_hydrodynamics,unavailable_in_freeze,,,m/s,m/s,618,0,618,0.0,No wind or mixing column is present in the current frozen monthly panel.,wqp,train,1
mifal_input_audit_v0,Residence,optional_hydrodynamics,unavailable_in_freeze,,,days,days,618,0,618,0.0,No lake-specific residence-time column is present in the current frozen monthly panel.,wqp,train,1
mifal_input_audit_v0,Flushing,optional_hydrodynamics,unavailable_in_freeze,,,day^-1,day^-1,618,0,618,0.0,No flushing-rate column is present in the current frozen monthly panel.,wqp,train,1
mifal_input_audit_v0,Strat,optional_hydrodynamics,unavailable_in_freeze,,,"[0,1]","[0,1]",618,0,618,0.0,No stratification index is present in the current frozen monthly panel.,wqp,train,1
mifal_input_audit_v0,Phyco,optional_biological_proxy,unavailable_in_freeze,,,source-specific,normalized_or_configured,618,0,618,0.0,Phyco signals were reserved for future extension and are not in the current canonical panel.,wqp,train,1
mifal_input_audit_v0,Sat,optional_spatial_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",618,0,618,0.0,Satellite bloom index is not in the current frozen monthly panel.,wqp,train,1
mifal_input_audit_v0,Visual,optional_qualitative_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",618,0,618,0.0,Visual bloom reports are not in the current frozen monthly panel.,wqp,train,1
mifal_input_audit_v0,Rain,optional_runoff,unavailable_in_freeze,,,mm,mm,618,0,618,0.0,Recent precipitation is not in the current frozen monthly panel.,wqp,train,1
mifal_input_audit_v0,LandLoad,optional_runoff,unavailable_in_freeze,,,"[0,1]","[0,1]",618,0,618,0.0,Land-load/runoff pressure is not in the current frozen monthly panel.,wqp,train,1
mifal_input_audit_v0,Tw,minimum_temperature,direct_observable,mean_temperature_C,mean_temperature_C,deg C,deg C,617,306,311,0.4959481361426256,Origin-month water temperature maps directly to MIFAL water temperature.,wqp,train,2
mifal_input_audit_v0,TP,minimum_nutrients,direct_observable,mean_TP_ugL,mean_TP_ugL,ug/L,ug/L,617,235,382,0.38087520259319285,Total phosphorus maps directly to MIFAL TP.,wqp,train,2
mifal_input_audit_v0,TN,optional_nutrients,unit_transform_observable,mean_TN_ugL,mean_TN_ugL,ug/L,mg/L,617,87,530,0.14100486223662884,Adapter must divide by 1000 before passing TN to MIFAL.,wqp,train,2
mifal_input_audit_v0,Secchi,minimum_light,direct_observable,mean_secchi_depth_m,mean_secchi_depth_m,m,m,617,515,102,0.8346839546191248,Secchi depth maps directly to transparency/light availability.,wqp,train,2
mifal_input_audit_v0,Turb,light_support,direct_observable,mean_turbidity_NTU,mean_turbidity_NTU,NTU,NTU,617,124,493,0.20097244732576985,Turbidity can support light limitation when Secchi is absent.,wqp,train,2
mifal_input_audit_v0,DOb,optional_internal_loading,qualified_observable,mean_DO_mgL,mean_DO_mgL,mg/L,mg/L,617,244,373,0.39546191247974066,Panel DO is not guaranteed to be bottom oxygen; treat as qualified evidence unless depth policy is added.,wqp,train,2
mifal_input_audit_v0,Chl,minimum_biological_observation,direct_observable,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,617,580,37,0.940032414910859,Origin-month Chl-a can assimilate the analysis state before forecasting.,wqp,train,2
mifal_input_audit_v0,Chl_prev,minimum_biological_memory,constructible_from_origin,mean_chlorophyll_a_ugL,mean_chlorophyll_a_ugL,ug/L,ug/L,617,580,37,0.940032414910859,First adapter can seed biological memory from origin-month Chl-a; later versions should audit explicit lags.,wqp,train,2
mifal_input_audit_v0,Wind,minimum_hydrodynamics,unavailable_in_freeze,,,m/s,m/s,617,0,617,0.0,No wind or mixing column is present in the current frozen monthly panel.,wqp,train,2
mifal_input_audit_v0,Residence,optional_hydrodynamics,unavailable_in_freeze,,,days,days,617,0,617,0.0,No lake-specific residence-time column is present in the current frozen monthly panel.,wqp,train,2
mifal_input_audit_v0,Flushing,optional_hydrodynamics,unavailable_in_freeze,,,day^-1,day^-1,617,0,617,0.0,No flushing-rate column is present in the current frozen monthly panel.,wqp,train,2
mifal_input_audit_v0,Strat,optional_hydrodynamics,unavailable_in_freeze,,,"[0,1]","[0,1]",617,0,617,0.0,No stratification index is present in the current frozen monthly panel.,wqp,train,2
mifal_input_audit_v0,Phyco,optional_biological_proxy,unavailable_in_freeze,,,source-specific,normalized_or_configured,617,0,617,0.0,Phyco signals were reserved for future extension and are not in the current canonical panel.,wqp,train,2
mifal_input_audit_v0,Sat,optional_spatial_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",617,0,617,0.0,Satellite bloom index is not in the current frozen monthly panel.,wqp,train,2
mifal_input_audit_v0,Visual,optional_qualitative_bloom_proxy,unavailable_in_freeze,,,"[0,1]","[0,1]",617,0,617,0.0,Visual bloom reports are not in the current frozen monthly panel.,wqp,train,2
mifal_input_audit_v0,Rain,optional_runoff,unavailable_in_freeze,,,mm,mm,617,0,617,0.0,Recent precipitation is not in the current frozen monthly panel.,wqp,train,2
mifal_input_audit_v0,LandLoad,optional_runoff,unavailable_in_freeze,,,"[0,1]","[0,1]",617,0,617,0.0,Land-load/runoff pressure is not in the current frozen monthly panel.,wqp,train,2
